5760 | discord.client | DEBUG | on_ready has successfully been registered as an event
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 15, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}], 'last_message_id': '592842444878643200', 'id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x92)\x1e\xf604\x066\xa3-\xe9\xdb\xf8@\xf5\xf7h\xcd0\xda\xf8\xc0\xd3\xf8\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:13.339000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842444878643200', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'edited_timestamp': None, 'content': '', 'channel_id': '592840890423181340', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages with {"embed":{"color":3487291,"type":"rich","description":"`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)","title":"Welcome to Wumpus Inc. family!"}} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [{'color': 3487291, 'type': 'rich', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'title': 'Welcome to Wumpus Inc. family!'}], 'timestamp': '2019-06-24T22:24:13.339000+00:00', 'mention_everyone': False, 'id': '592842444878643200', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': '', 'channel_id': '592840890423181340', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_error
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xd3\xf8\xc03\xee1\x9a\xc4\x06K\xe3\x03\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 17, 'op': 0, 'd': {'id': '592842444878643200', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'channel_id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event raw_message_edit
5760 | discord.client | DEBUG | Dispatching event message_edit
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\x82\xc4_Hd\x80\xa7\x9f{|p\x88cP\x084\xf6\xd0\x86=\x08\xec\x04CJ\xc4\x90=\x97\xa6\x06\xa6&\xc8\xb31\xc3~\x8f\n\x11\xb36\x84&J\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 18, 'op': 0, 'd': {'user_id': '229695200082132993', 'timestamp': 1561415054, 'member': {'user': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'channel_id': '591536909675921412', 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event typing
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2S\x91P>\x1ec\xa2gid@t\x93\xc8\x04\x18LF\x86FF\x86\x90\xdd\x17\x83j>\x8ePD \x174\xa6\xc0\x84hi\x0e\xb4\xc3\x9c\xfe\xf3q\xf4I\xdf$O\xc7\x01\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:14.920000+00:00', 'pinned': False, 'nonce': '592842446321221632', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['591537046313500672'], 'mute': False, 'joined_at': '2019-06-21T07:56:29.528000+00:00', 'deaf': False}, 'id': '592842451509706772', 'embeds': [], 'edited_timestamp': None, 'content': '>login', 'channel_id': '591536909675921412', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': [], 'guild_id': '591536909675921408'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/users/@me/channels with {"recipient_id":229695200082132993} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/users/@me/channels has received {'last_message_id': '592842112874184713', 'type': 1, 'id': '592840921410699275', 'recipients': [{'username': 'Polar', 'discriminator': '5893', 'id': '229695200082132993', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}]}
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xddH3"}\x84\x88\x1e~\xc4\xd3F3\x04\xf6_\xcdM\x0c-L\xcc\xc1+@\x91\x8a9\xc8\x9a\\3KK#s`3\xaf\x16\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 20, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}], 'last_message_id': '592842112874184713', 'id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xe3i\xac\x03D\x83\xd9\xd3&\xa6\xa6\xa0ea\x16\x16\xa6\x96\xa6x=\r\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2]\x9e\x18\x19Q\\\x9e\x98\xeaY\x18\x18\xd2\xb7a\x8a\xea\xef\xd1V\xc3`k\x98\xa2$\xbf\x81n\x98\x02\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 21, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}], 'last_message_id': '592842455204888595', 'id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:15.801000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842455204888595', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'edited_timestamp': None, 'content': '', 'channel_id': '592840921410699275', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840921410699275/messages with {"embed":{"color":3487291,"type":"rich","description":"`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)","title":"Welcome to Wumpus Inc. family!"}} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840921410699275/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [{'color': 3487291, 'type': 'rich', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'title': 'Welcome to Wumpus Inc. family!'}], 'timestamp': '2019-06-24T22:24:15.801000+00:00', 'mention_everyone': False, 'id': '592842455204888595', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': '', 'channel_id': '592840921410699275', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_error
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xdd052\xc6\xdd0\x1dMb\x03\xd60E+\xbc\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 23, 'op': 0, 'd': {'id': '592842455204888595', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'channel_id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event raw_message_edit
5760 | discord.client | DEBUG | Dispatching event message_edit
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2Sb\x93\xbeld\xa0Kl33C`\xe2\x06\xb6\xb8\r-\xf1\x96\xd8\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2Sbc\x1d@!\xa9\xc4\xb6\xd0\x03V\x98\xc4\xb7\x00\xcd@K\x8a\xcd\xcd\xcc-\x8d\xcd\xa86(\x86\x1a\x0e\xd4\x1b\x14#\xa6\xe4\x19\x90\xe6Xm-\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 24, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}], 'last_message_id': '592842466193834019', 'id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:18.421000+00:00', 'pinned': False, 'nonce': '592842461529767936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842466193834019', 'embeds': [], 'edited_timestamp': None, 'content': '>login', 'channel_id': '592840921410699275', 'author': {'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x8e\xb1\x8e\x0e\r\xeetlnbfihfbja\x827\x1d\x03\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x8e\xcd\xa9\x90\x8e\xcd\x8d\xe8<\x1f\x87\xea\xef\xd1ja\xb4\xe5\x81\xa7\xe5\x01\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 26, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'Polar', 'id': '229695200082132993', 'discriminator': '5893', 'avatar': '432f684197cd2f5d354ade5a6fc19509'}], 'last_message_id': '592842467469164584', 'id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:18.725000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842467469164584', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'edited_timestamp': None, 'content': '', 'channel_id': '592840921410699275', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840921410699275/messages with {"embed":{"color":3487291,"type":"rich","description":"`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)","title":"Welcome to Wumpus Inc. family!"}} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840921410699275/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [{'color': 3487291, 'type': 'rich', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'title': 'Welcome to Wumpus Inc. family!'}], 'timestamp': '2019-06-24T22:24:18.725000+00:00', 'mention_everyone': False, 'id': '592842467469164584', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': '', 'channel_id': '592840921410699275', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_error
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\xd3\xf2\xb0\xc0\xdd\xf2\x18Mb\x83\xa5\xe5\x01\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 28, 'op': 0, 'd': {'id': '592842467469164584', 'embeds': [{'type': 'rich', 'title': 'Welcome to Wumpus Inc. family!', 'description': "`Thank you for purchasing your new Wumpus system. Your Wumpus system is the way you can communicate with the world! Your computer is started, and ready to roll! connect to your nation's help system to get the hang of things.` (>connect help.gov)", 'color': 3487291}], 'channel_id': '592840921410699275'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event raw_message_edit
5760 | discord.client | DEBUG | Dispatching event message_edit
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 28.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":28}', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'"\xe6\x10V\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2S\xaac\x1d\xaa\x19\xd43\x1d\xa6\xe6\xa6\x16\x16\xc6F\xe6FFF\xf8\xe7\xec\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 29, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}], 'last_message_id': '592842575883272222', 'id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b"\xc2\xb3^\x1c\xeb\xd0\x01)\xc5\xba\x89\x89\x9e\xa9\xb91\xd1\xcd\x13c#\x13s\x13Kc\x901\x94\rP\xe1\x0e\x07\xd2\x9b'\xa0\x93\xb4\x86\xdc\xa4\x1d\x00\x00\x00\xff\xff", rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 30, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:44.573000+00:00', 'pinned': False, 'nonce': '592842324749320192', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842575883272222', 'embeds': [], 'edited_timestamp': None, 'content': '>logout', 'channel_id': '592840890423181340', 'author': {'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x9d\x94\x8dI\x1f\x1a\x19\xf8\xa4l\x0e\xec\xbb\x19\x98\x1a\x9a\x9a\x1a\xe2M\xca\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x94)\x1e\x1b11\xd530!b\xef\x03\x15[(h\xfe&-\xe9\x16\xe4\xa4&\x16\x03\xab\x12\xa0G\x15\x12\xec\xc0\xa5t\xc2\x10\x98z\x02\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 31, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}], 'last_message_id': '592842577859051551', 'id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:45.044000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842577859051551', 'embeds': [], 'edited_timestamp': None, 'content': 'please type `>start`', 'channel_id': '592840890423181340', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages with {"content":"please type `>start`"} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [], 'timestamp': '2019-06-24T22:24:45.044000+00:00', 'mention_everyone': False, 'id': '592842577859051551', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': 'please type `>start`', 'channel_id': '592840890423181340', 'mentions': [], 'type': 0}
5760 | discord.client | DEBUG | Dispatching event command_completion
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93p\x87\xde\xba\tS\xd0\xa9\x87\xa6&FF\x18\x83zh\t\x17\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 33, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}], 'last_message_id': '592842596045422595', 'id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93p)^7ab\xa9glA\xfc$\x81\xb1\x89)h\xd1\x84\x91\xb1\x819\xf5\xca`\xd4p \xb1\x0c\x86\x9c\xbc:\xe4\x8a`\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:49.380000+00:00', 'pinned': False, 'nonce': '592842345070723072', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842596045422595', 'embeds': [], 'edited_timestamp': None, 'content': '>start', 'channel_id': '592840890423181340', 'author': {'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.client | DEBUG | Dispatching event command_error
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages with {"content":"`'>start\\ is not recognized as an internal or external command, operable program or batch file.`"} has returned 200
5760 | discord.http | DEBUG | POST https://discordapp.com/api/v7/channels/592840890423181340/messages has received {'nonce': None, 'attachments': [], 'tts': False, 'embeds': [], 'timestamp': '2019-06-24T22:24:49.877000+00:00', 'mention_everyone': False, 'id': '592842598129860660', 'pinned': False, 'edited_timestamp': None, 'author': {'username': 'WumpusHack', 'discriminator': '3318', 'bot': True, 'id': '592803813593841689', 'avatar': None}, 'mention_roles': [], 'content': "`'>start\\ is not recognized as an internal or external command, operable program or batch file.`", 'channel_id': '592840890423181340', 'mentions': [], 'type': 0}
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x92\x87\xde\xba\tSK\xd0v4\x0b3\x033\x02\xbbE\x00\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | websockets.protocol | DEBUG | client < Frame(fin=True, opcode=2, data=b'\xc2\x93\x92)^7\x01L\xc9\x16\xe6D\xac\x00\xa2f\x11\x8c\xeao\xd2Rn\x82:$\xed\xc6\xc4\x80\x1a\xcay\xf9%\xc0\xf61\xf8\x14\xa0\xaa\xd4\x14\x85\xc4b`\x8b\x19zfpb\x8e\x02\xb0\xfd\x9eZ\x01e\x83\xda\xdf\xc0\xd6\xb4\x8eB~Aj\x11\xe8t\x17\x85\x02\xc8\xf1J UI\x89%\xc9\x19\ni\x999\xa9zC\xa1<\x07\x00\x00\x00\xff\xff', rsv1=False, rsv2=False, rsv3=False)
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 35, 'op': 0, 'd': {'type': 1, 'recipients': [{'username': 'KAJ7', 'id': '282565295351136256', 'discriminator': '0001', 'avatar': 'a_8c98ede1404f39a8e9454a6f21bf5a45'}], 'last_message_id': '592842598129860660', 'id': '592840890423181340'}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event socket_raw_receive
5760 | discord.gateway | DEBUG | For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2019-06-24T22:24:49.877000+00:00', 'pinned': False, 'nonce': None, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '592842598129860660', 'embeds': [], 'edited_timestamp': None, 'content': "`'>start\\ is not recognized as an internal or external command, operable program or batch file.`", 'channel_id': '592840890423181340', 'author': {'username': 'WumpusHack', 'id': '592803813593841689', 'discriminator': '3318', 'bot': True, 'avatar': None}, 'attachments': []}}
5760 | discord.client | DEBUG | Dispatching event socket_response
5760 | discord.client | DEBUG | Dispatching event message
5760 | discord.gateway | DEBUG | Keeping websocket alive with sequence 36.
5760 | discord.client | DEBUG | Dispatching event socket_raw_send
5760 | websockets.protocol | DEBUG | client > Frame(fin=True, opcode=1, data=b'{"op":1,"d":36}', rsv1=False, rsv2=False, rsv3=False)
